timestamp,ticker,open,high,low,close,volume,vwap,transactions
2022-08-19,AAPL,173.03,173.74,171.3101,171.52,70336995.0,172.2302,573126
2022-08-22,AAPL,169.69,169.86,167.135,167.57,68975809.0,168.2677,620800
2022-08-23,AAPL,167.08,168.71,166.65,167.23,54147079.0,167.6231,494686
2022-08-24,AAPL,167.32,168.11,166.245,167.53,53841524.0,167.3144,476970
2022-08-25,AAPL,168.78,170.14,168.35,170.03,51218209.0,169.3503,465398
2022-08-26,AAPL,170.57,171.05,163.56,163.62,78960980.0,165.9997,722008
2022-08-29,AAPL,161.145,162.9,159.82,161.38,73313953.0,161.5291,640593
2022-08-30,AAPL,162.13,162.56,157.72,158.91,77906197.0,159.2926,644671
2022-08-31,AAPL,160.305,160.58,157.14,157.22,87991091.0,158.3972,606827
2022-09-01,AAPL,156.64,158.42,154.67,157.96,74229896.0,156.5232,654667
2022-09-02,AAPL,159.75,160.362,154.965,155.81,76807768.0,157.6597,646414
2022-09-06,AAPL,156.47,157.09,153.69,154.53,73714843.0,155.012,687436
2022-09-07,AAPL,154.825,156.67,153.61,155.96,87293824.0,155.306,696954
2022-09-08,AAPL,154.64,156.36,152.68,154.46,84909447.0,154.3949,697264
2022-09-09,AAPL,155.47,157.82,154.75,157.37,68081006.0,156.6625,532851
2022-09-12,AAPL,159.59,164.26,159.3,163.43,104955962.0,162.4763,801512
2022-09-13,AAPL,159.9,160.54,153.37,153.84,122651554.0,156.1544,1018108
2022-09-14,AAPL,154.785,157.1,153.6106,155.31,87935409.0,155.2607,716065
2022-09-15,AAPL,154.65,155.24,151.38,152.37,90481110.0,153.0058,741143
2022-09-16,AAPL,151.21,151.35,148.37,150.7,160940131.0,150.2326,850351
2022-09-19,AAPL,149.31,154.56,149.1,154.48,81474246.0,152.5543,671956
2022-09-20,AAPL,153.4,158.08,153.08,156.9,107639796.0,156.1314,792170
2022-09-21,AAPL,157.34,158.74,153.6,153.72,101696790.0,156.2959,785023
2022-09-22,AAPL,152.38,154.47,150.91,152.74,86652542.0,152.5709,686879
2022-09-23,AAPL,151.19,151.47,148.56,150.43,96029909.0,150.0222,766882
2022-09-26,AAPL,149.66,153.7701,149.64,150.77,93339409.0,151.5222,747666
2022-09-27,AAPL,152.74,154.72,149.945,151.76,84282741.0,152.1335,683776
2022-09-28,AAPL,147.64,150.6414,144.84,149.84,146661387.0,147.5981,1142717
2022-09-29,AAPL,146.1,146.72,140.68,142.48,128138237.0,142.9002,1067281
2022-09-30,AAPL,141.28,143.1,138.0,138.2,124910274.0,140.3818,947003
2022-10-03,AAPL,138.21,143.07,137.685,142.45,114311663.0,141.2135,838786
2022-10-04,AAPL,145.03,146.22,144.26,146.1,87780064.0,145.4907,687504
2022-10-05,AAPL,144.075,147.38,143.01,146.4,79269968.0,145.2495,605861
2022-10-06,AAPL,145.81,147.54,145.22,145.43,68308669.0,146.0741,538671
2022-10-07,AAPL,142.54,143.1,139.445,140.09,85925559.0,140.7932,666459
2022-10-10,AAPL,140.42,141.89,138.5729,140.42,74899002.0,140.1978,620863
2022-10-11,AAPL,139.9,141.35,138.22,138.98,77001872.0,139.5393,608882
2022-10-12,AAPL,139.13,140.36,138.16,138.34,69933744.0,139.0968,553185
2022-10-13,AAPL,134.99,143.59,134.37,142.99,113223975.0,139.7607,874139
2022-10-14,AAPL,144.31,144.52,138.19,138.38,88597969.0,139.9229,689680
2022-10-17,AAPL,141.065,142.9,140.27,142.41,85250639.0,141.9529,634583
2022-10-18,AAPL,145.49,146.7,140.61,143.75,99130632.0,144.0619,785416
2022-10-19,AAPL,141.69,144.9492,141.5,143.86,61757790.0,143.4441,511348
2022-10-20,AAPL,143.02,145.89,142.65,143.39,64521989.0,144.2072,517760
2022-10-21,AAPL,142.87,147.8479,142.649,147.27,86548459.0,145.5191,621571
2022-10-24,AAPL,147.185,150.23,146.0,149.45,75981918.0,148.3743,653020
2022-10-25,AAPL,150.09,152.49,149.36,152.34,74682290.0,151.4347,581421
2022-10-26,AAPL,150.96,151.99,148.04,149.35,87883672.0,150.0488,694793
2022-10-27,AAPL,148.07,149.046,144.13,144.8,109161970.0,145.3119,944053
2022-10-28,AAPL,148.2,157.5,147.82,155.74,164762371.0,154.5822,1228075
2022-10-31,AAPL,153.155,154.24,151.92,153.34,97932271.0,153.2791,726843
2022-11-01,AAPL,155.08,155.45,149.13,150.65,80379345.0,150.9807,650595
2022-11-02,AAPL,148.945,152.17,145.0,145.03,93604623.0,148.2186,788400
2022-11-03,AAPL,142.06,142.8,138.75,138.88,97917166.0,140.1145,871800
2022-11-04,AAPL,142.09,142.67,134.38,138.38,140494796.0,137.3583,1161631
2022-11-07,AAPL,137.11,139.145,135.671,138.92,83364228.0,137.4671,715005
2022-11-08,AAPL,140.41,141.43,137.49,139.5,89908477.0,139.5702,637312
2022-11-09,AAPL,138.5,138.55,134.5933,134.87,74903262.0,135.9897,632982
2022-11-10,AAPL,141.24,146.87,139.5,146.87,118854028.0,144.1322,875048
2022-11-11,AAPL,145.82,150.01,144.37,149.7,93966273.0,148.1929,742241
2022-11-14,AAPL,148.97,150.28,147.43,148.28,73374114.0,148.7236,576289
2022-11-15,AAPL,152.215,153.59,148.5613,150.04,89868332.0,151.2356,703669
2022-11-16,AAPL,149.13,149.87,147.29,148.79,64218266.0,148.6596,472247
2022-11-17,AAPL,146.43,151.48,146.15,150.72,80389400.0,149.706,563714
2022-11-18,AAPL,152.305,152.7,149.97,151.29,74829573.0,151.1944,514103
2022-11-21,AAPL,150.16,150.37,147.715,148.01,58724070.0,148.4817,504777
2022-11-22,AAPL,148.13,150.42,146.925,150.18,51804132.0,149.1957,405185
2022-11-23,AAPL,149.45,151.83,149.34,151.07,58283895.0,150.7871,444423
2022-11-25,AAPL,148.305,148.88,147.12,148.11,35195860.0,148.1668,319570
2022-11-28,AAPL,145.14,146.64,143.38,144.22,69346522.0,144.782,614357
2022-11-29,AAPL,144.29,144.81,140.355,141.17,83736803.0,142.0517,713280
2022-11-30,AAPL,141.395,148.72,140.55,148.03,111314880.0,145.1721,707647
2022-12-01,AAPL,148.21,149.13,146.61,148.31,71250416.0,148.105,525985
2022-12-02,AAPL,145.96,148.0,145.65,147.81,65438446.0,146.8594,464550
2022-12-05,AAPL,147.77,150.9199,145.77,146.63,68826442.0,147.6384,586791
2022-12-06,AAPL,147.075,147.3,141.92,142.91,64727186.0,143.7902,537304
2022-12-07,AAPL,142.19,143.37,140.0,140.94,69721094.0,141.1601,565392
2022-12-08,AAPL,142.36,143.52,141.1,142.65,62128338.0,142.5153,456121
2022-12-09,AAPL,142.34,145.57,140.9,142.16,76084511.0,143.2204,530236
2022-12-12,AAPL,142.7,144.5,141.06,144.49,70462654.0,143.0063,492710
2022-12-13,AAPL,149.5,149.9692,144.24,145.47,93486161.0,146.5933,706525
2022-12-14,AAPL,145.35,146.655,141.16,143.21,82211182.0,144.2495,597870
2022-12-15,AAPL,141.11,141.8,136.025,136.5,98463907.0,137.6359,879346
2022-12-16,AAPL,136.685,137.65,133.73,134.51,160063600.0,134.9476,821076
2022-12-19,AAPL,135.11,135.2,131.32,132.37,79592614.0,132.4667,705820
2022-12-20,AAPL,131.39,133.25,129.89,132.3,77430718.0,131.8489,640693
2022-12-21,AAPL,132.98,136.81,132.75,135.45,85927993.0,135.315,588684
2022-12-22,AAPL,134.352,134.56,130.3,132.23,77696108.0,131.8997,643294
2022-12-23,AAPL,130.92,132.415,129.64,131.86,63802893.0,131.1521,541274
2022-12-27,AAPL,131.38,131.41,128.72,130.03,69007830.0,129.9522,608331
2022-12-28,AAPL,129.67,131.0275,125.87,126.04,85438391.0,127.5918,762246
2022-12-29,AAPL,127.99,130.4814,127.73,129.61,75501810.0,129.4879,598204
2022-12-30,AAPL,128.41,129.95,127.43,129.93,76204209.0,128.8013,592655
2023-01-03,AAPL,130.28,130.9,124.17,125.07,112117471.0,125.725,1021065
2023-01-04,AAPL,126.89,128.6557,125.08,126.36,89100633.0,126.6464,770042
2023-01-05,AAPL,127.13,127.77,124.76,125.02,80716808.0,126.0883,665458
2023-01-06,AAPL,126.01,130.29,124.89,129.62,87754715.0,128.1982,711520
2023-01-09,AAPL,130.465,133.41,129.89,130.15,70790813.0,131.6292,645365
2023-01-10,AAPL,130.26,131.2636,128.12,130.73,63896155.0,129.822,554940
2023-01-11,AAPL,131.25,133.51,130.46,133.49,69458949.0,132.3081,561278
2023-01-12,AAPL,133.88,134.26,131.44,133.41,71379648.0,133.171,635331
2023-01-13,AAPL,132.03,134.92,131.66,134.76,57809719.0,133.6773,537385
2023-01-17,AAPL,134.83,137.29,134.13,135.94,63612627.0,135.7587,595831
2023-01-18,AAPL,136.815,138.61,135.03,135.21,69672800.0,136.3316,578304
2023-01-19,AAPL,134.08,136.25,133.77,135.27,58280413.0,134.9653,491674
2023-01-20,AAPL,135.28,138.02,134.22,137.87,80200655.0,136.3762,552230
2023-01-23,AAPL,138.12,143.315,137.9,141.11,81760313.0,141.2116,719288
2023-01-24,AAPL,140.305,143.16,140.3,142.53,66435142.0,142.0507,498679
2023-01-25,AAPL,140.89,142.43,138.81,141.86,65799349.0,140.7526,536505
2023-01-26,AAPL,143.17,144.25,141.9,143.96,54105068.0,143.3429,472135
2023-01-27,AAPL,143.155,147.23,143.08,145.93,70547743.0,145.8365,560022
2023-01-30,AAPL,144.955,145.55,142.85,143.0,64015274.0,143.6524,551111
2023-01-31,AAPL,142.7,144.34,142.28,144.29,65874459.0,143.6473,468170
2023-02-01,AAPL,143.97,146.61,141.32,145.43,77663426.0,143.8723,693374
2023-02-02,AAPL,148.9,151.18,148.17,150.82,118338980.0,149.3764,996203
2023-02-03,AAPL,148.03,157.38,147.83,154.5,154338835.0,154.2437,1141350
2023-02-06,AAPL,152.575,153.1,150.78,151.73,69771906.0,152.0939,583517
2023-02-07,AAPL,150.64,155.23,150.64,154.65,83322551.0,153.4202,661767
2023-02-08,AAPL,153.88,154.58,151.168,151.92,63620079.0,152.3636,524140
2023-02-09,AAPL,153.775,154.33,150.42,150.87,55994243.0,152.2769,471973
2023-02-10,AAPL,149.46,151.3401,149.22,151.01,57388108.0,150.4054,443405
2023-02-13,AAPL,150.952,154.26,150.92,153.85,62199013.0,153.231,506668
2023-02-14,AAPL,152.12,153.77,150.86,153.2,61664023.0,152.5956,528566
2023-02-15,AAPL,153.11,155.5,152.88,155.33,65665252.0,154.4536,520574
2023-02-16,AAPL,153.51,156.33,153.3475,153.71,68167942.0,154.7143,516187
2023-02-17,AAPL,152.35,153.0,150.85,152.55,59105618.0,152.0451,468580
2023-02-21,AAPL,150.2,151.3,148.405,148.48,58217230.0,149.3501,509342
2023-02-22,AAPL,148.87,149.95,147.16,148.91,51008155.0,148.5494,429775
2023-02-23,AAPL,150.09,150.34,147.24,149.4,48392049.0,148.8407,425159
2023-02-24,AAPL,147.11,147.19,145.7202,146.71,55469606.0,146.3861,472221
2023-02-27,AAPL,147.71,149.17,147.45,147.92,44998470.0,148.1344,418069
2023-02-28,AAPL,147.05,149.08,146.83,147.41,50546998.0,147.7996,383779
2023-03-01,AAPL,146.83,147.2285,145.01,145.31,55478991.0,145.868,461613
2023-03-02,AAPL,144.38,146.71,143.9,145.91,52279761.0,145.1652,413238
2023-03-03,AAPL,148.045,151.11,147.33,151.03,70725339.0,150.0304,558706
2023-03-06,AAPL,153.785,156.3,153.46,153.83,87558028.0,154.6895,691990
2023-03-07,AAPL,153.7,154.0299,151.13,151.6,56136378.0,152.2768,496631
2023-03-08,AAPL,152.81,153.47,151.83,152.87,47204791.0,152.6973,405203
2023-03-09,AAPL,153.559,154.535,150.225,150.59,53833122.0,152.4689,480909
2023-03-10,AAPL,150.21,150.94,147.6096,148.5,68559600.0,149.0716,611457
2023-03-13,AAPL,147.805,153.14,147.7,150.47,84457122.0,151.1835,760660
2023-03-14,AAPL,151.28,153.4,150.1,152.59,72045893.0,152.1061,565196
2023-03-15,AAPL,151.19,153.245,149.92,152.99,77167866.0,151.7861,703116
2023-03-16,AAPL,152.16,156.46,151.64,155.85,76206919.0,154.813,676097
2023-03-17,AAPL,156.08,156.74,154.28,155.0,98944633.0,155.3402,615778
2023-03-20,AAPL,155.07,157.82,154.15,157.4,72711415.0,156.6059,628984
2023-03-21,AAPL,157.32,159.4,156.54,159.28,73938285.0,158.3406,590982
2023-03-22,AAPL,159.3,162.14,157.81,157.83,75349311.0,159.6832,656865
2023-03-23,AAPL,158.83,161.5501,157.68,158.93,67482060.0,159.5685,614268
2023-03-24,AAPL,158.86,160.34,157.85,160.25,59006343.0,159.2417,517531
2023-03-27,AAPL,159.94,160.77,157.87,158.28,52390266.0,159.0188,518436
2023-03-28,AAPL,157.97,158.49,155.98,157.65,45992152.0,156.9785,432447
2023-03-29,AAPL,159.37,161.05,159.35,160.77,51305691.0,160.216,472077
2023-03-30,AAPL,161.53,162.47,161.271,162.36,49210289.0,162.0209,456152
2023-03-31,AAPL,162.44,165.0,161.91,164.9,68749792.0,164.0421,574409
2023-04-03,AAPL,164.27,166.29,164.22,166.17,56976187.0,165.3487,568686
2023-04-04,AAPL,166.595,166.84,165.11,165.63,46278295.0,165.9131,456306
2023-04-05,AAPL,164.74,165.05,161.8,163.76,51511744.0,163.4912,533621
2023-04-06,AAPL,162.43,164.9584,162.0,164.66,45390123.0,164.0257,446212
2023-04-10,AAPL,161.42,162.03,160.08,162.03,47670382.0,161.2628,563913
2023-04-11,AAPL,162.35,162.36,160.51,160.8,47494217.0,161.1314,490479
2023-04-12,AAPL,161.22,162.06,159.78,160.1,50133062.0,160.8845,514261
2023-04-13,AAPL,161.63,165.8,161.42,165.56,68418649.0,164.3531,595709
2023-04-14,AAPL,164.59,166.32,163.82,165.21,49314480.0,165.0394,489551
2023-04-17,AAPL,165.09,165.39,164.03,165.23,41516217.0,164.8044,483388
2023-04-18,AAPL,166.1,167.41,165.65,166.47,49915508.0,166.3535,494642
2023-04-19,AAPL,165.8,168.16,165.54,167.63,47621166.0,167.2806,473866
2023-04-20,AAPL,166.09,167.87,165.56,166.65,52456377.0,166.779,493153
2023-04-21,AAPL,165.05,166.4521,164.49,165.02,57736141.0,165.0754,520279
2023-04-24,AAPL,165.0,165.6,163.89,165.33,41449581.0,164.9397,459499
2023-04-25,AAPL,165.19,166.305,163.73,163.77,48652863.0,164.6479,501548
2023-04-26,AAPL,163.055,165.28,162.8,163.76,45487296.0,163.9084,493403
2023-04-27,AAPL,165.19,168.56,165.19,168.41,64898729.0,167.3197,575981
2023-04-28,AAPL,168.49,169.85,167.8801,169.68,55275851.0,168.9479,527763
2023-05-01,AAPL,169.28,170.45,168.64,169.59,52424936.0,169.6586,540745
2023-05-02,AAPL,170.09,170.35,167.54,168.54,48425696.0,168.6978,509755
2023-05-03,AAPL,169.5,170.92,167.16,167.45,65126998.0,169.013,610052
2023-05-04,AAPL,164.89,167.04,164.31,165.79,81225673.0,166.0983,832121
2023-05-05,AAPL,170.975,174.3,170.76,173.57,113402971.0,173.3116,915977
2023-05-08,AAPL,172.48,173.85,172.11,173.5,55962634.0,173.321,563138
2023-05-09,AAPL,173.05,173.54,171.6,171.77,45326874.0,172.3162,456209
2023-05-10,AAPL,173.02,174.03,171.9,173.555,53724501.0,173.1737,511486
2023-05-11,AAPL,173.85,174.59,172.17,173.75,49473076.0,173.4903,501955
2023-05-12,AAPL,173.62,174.06,171.0,172.57,45533138.0,172.3696,490533
2023-05-15,AAPL,173.16,173.21,171.47,172.07,37264259.0,172.1109,444785
2023-05-16,AAPL,171.99,173.1383,171.7991,172.07,42110293.0,172.2781,436165
2023-05-17,AAPL,171.71,172.925,170.4201,172.69,57934404.0,171.85,554940
2023-05-18,AAPL,173.0,175.24,172.58,175.05,65496657.0,174.3014,595692
2023-05-19,AAPL,176.39,176.39,174.94,175.16,55525641.0,175.5191,532731
2023-05-22,AAPL,173.98,174.71,173.45,174.2,43570932.0,174.1828,526393
2023-05-23,AAPL,173.13,173.3794,171.275,171.56,50745163.0,172.1908,535091
2023-05-24,AAPL,171.09,172.4183,170.52,171.84,43711588.0,171.5088,492275
2023-05-25,AAPL,172.41,173.895,171.69,172.99,55889523.0,172.8818,534909
2023-05-26,AAPL,173.32,175.77,173.11,175.43,54834975.0,175.1454,529918
2023-05-30,AAPL,176.96,178.99,176.57,177.3,55963954.0,177.4489,651318
2023-05-31,AAPL,177.325,179.35,176.76,177.25,99625288.0,177.9376,669221
2023-06-01,AAPL,177.7,180.12,176.9306,180.09,68901712.0,179.3796,624132
2023-06-02,AAPL,181.03,181.78,179.26,180.95,61996852.0,180.6479,617235
2023-06-05,AAPL,182.63,184.951,178.035,179.58,121722517.0,182.1408,1286180
2023-06-06,AAPL,179.965,180.12,177.43,179.21,64845314.0,178.7093,705164
2023-06-07,AAPL,178.44,181.21,177.32,177.82,61944615.0,178.6619,669062
2023-06-08,AAPL,177.895,180.84,177.46,180.57,50210681.0,179.5493,548456
2023-06-09,AAPL,181.5,182.23,180.63,180.96,48869360.0,181.4395,557894
2023-06-12,AAPL,181.27,183.89,180.97,183.79,54754995.0,182.836,562058
2023-06-13,AAPL,182.8,184.15,182.44,183.31,54867129.0,183.1702,608337
2023-06-14,AAPL,183.37,184.39,182.02,183.95,57462782.0,183.7101,614097
2023-06-15,AAPL,183.96,186.52,183.78,186.01,65433166.0,185.5672,697003
2023-06-16,AAPL,186.73,186.99,184.27,184.92,101151225.0,185.4644,616272
2023-06-20,AAPL,184.41,186.1,184.41,185.01,49799092.0,185.2709,577495
2023-06-21,AAPL,184.9,185.41,182.5901,183.96,49515697.0,184.0809,520855
2023-06-22,AAPL,183.74,187.045,183.67,187.0,51245327.0,186.1166,563076
2023-06-23,AAPL,185.55,187.56,185.01,186.68,53112346.0,186.4952,539704
2023-06-26,AAPL,186.83,188.05,185.23,185.27,48088661.0,186.3292,584497
2023-06-27,AAPL,185.89,188.39,185.67,188.06,50731499.0,187.4998,511869
2023-06-28,AAPL,187.93,189.9,187.6,189.25,51216801.0,188.8916,559145
2023-06-29,AAPL,189.08,190.07,188.94,189.59,46347308.0,189.5561,525367
2023-06-30,AAPL,191.63,194.48,191.26,193.97,85068452.0,193.102,774380
2023-07-03,AAPL,193.78,193.88,191.76,192.46,31458198.0,192.6624,500175
2023-07-05,AAPL,191.565,192.98,190.62,191.33,46896861.0,191.5803,560170
2023-07-06,AAPL,189.84,192.02,189.2,191.81,45155523.0,190.8214,562755
2023-07-07,AAPL,191.41,192.67,190.24,190.68,46757498.0,191.4218,538826
2023-07-10,AAPL,189.26,189.99,187.035,188.61,59912163.0,188.3628,736912
2023-07-11,AAPL,189.16,189.3,186.6,188.08,46638119.0,187.8219,577717
2023-07-12,AAPL,189.68,191.7,188.47,189.77,60750218.0,189.9586,652126
2023-07-13,AAPL,190.5,191.19,189.78,190.54,41337338.0,190.565,467952
2023-07-14,AAPL,190.23,191.1799,189.63,190.69,41616242.0,190.4662,513233
2023-07-17,AAPL,191.9,194.32,191.81,193.99,50520159.0,193.2997,602852
2023-07-18,AAPL,193.35,194.33,192.415,193.73,48153774.0,193.3846,544605
2023-07-19,AAPL,193.1,198.23,192.65,195.1,80492323.0,194.9188,776766
2023-07-20,AAPL,195.09,196.47,192.495,193.13,59581196.0,194.276,639817
2023-07-21,AAPL,194.1,194.97,191.23,191.94,71451683.0,192.5948,580360
2023-07-24,AAPL,193.41,194.91,192.25,192.75,45507451.0,193.2011,525855
2023-07-25,AAPL,193.33,194.44,192.915,193.62,37283201.0,193.804,445394
2023-07-26,AAPL,193.67,195.64,193.32,194.5,47471868.0,194.3737,502309
2023-07-27,AAPL,196.02,197.2,192.55,193.22,47439680.0,194.8773,570472
2023-07-28,AAPL,194.67,196.626,194.14,195.83,47691443.0,195.8075,519151
2023-07-31,AAPL,196.06,196.49,195.26,196.45,38824113.0,196.1507,530506
2023-08-01,AAPL,196.235,196.73,195.28,195.605,35281426.0,195.8486,477616
2023-08-02,AAPL,195.04,195.18,191.8507,192.58,50388811.0,192.9395,620582
2023-08-03,AAPL,191.57,192.37,190.69,191.17,62243282.0,191.1312,754703
2023-08-04,AAPL,185.52,187.38,181.92,181.99,115956841.0,184.279,1336765
2023-08-07,AAPL,182.13,183.13,177.35,178.85,97105069.0,179.0119,1159281
2023-08-08,AAPL,179.69,180.27,177.58,179.8,67769003.0,178.9854,709019
2023-08-09,AAPL,180.87,180.93,177.01,178.19,60303492.0,178.4887,666112
2023-08-10,AAPL,179.48,180.75,177.6,177.97,54686851.0,178.7951,652995
2023-08-11,AAPL,177.32,178.62,176.55,177.79,51036672.0,177.8056,586481
2023-08-14,AAPL,177.97,179.69,177.305,179.46,43675627.0,178.9475,564982
2023-08-15,AAPL,178.88,179.48,177.05,177.45,43574863.0,177.9886,510071
2023-08-16,AAPL,177.13,178.54,176.5,176.57,45712957.0,177.4133,526074
2023-08-17,AAPL,177.14,177.5054,173.48,174.0,66054482.0,174.5857,673083
2023-08-18,AAPL,172.3,175.1,171.96,174.49,60171878.0,173.8904,596474
2023-08-21,AAPL,175.07,176.13,173.735,175.84,46161959.0,175.2221,559658
2023-08-22,AAPL,177.06,177.68,176.25,177.23,42057245.0,177.0098,501508
2023-08-23,AAPL,178.52,181.55,178.325,181.12,52722752.0,180.6482,587165
2023-08-24,AAPL,180.674,181.104,176.01,176.38,54912798.0,177.7035,610377
2023-08-25,AAPL,177.38,179.15,175.82,178.61,51439994.0,177.9075,554789
2023-08-28,AAPL,180.09,180.59,178.545,180.19,43803238.0,179.6595,532485
2023-08-29,AAPL,179.695,184.9,179.5,184.12,52953948.0,183.28,576465
2023-08-30,AAPL,184.94,187.85,184.74,187.65,60803988.0,186.93,636448
2023-08-31,AAPL,187.84,189.12,187.48,187.87,60794467.0,188.1489,554869
2023-09-01,AAPL,189.485,189.92,188.28,189.46,45393903.0,189.0424,530273
2023-09-05,AAPL,188.28,189.98,187.61,189.7,45280027.0,189.1084,602458
2023-09-06,AAPL,188.4,188.85,181.47,182.91,81753366.0,183.786,880106
2023-09-07,AAPL,175.18,178.21,173.54,177.56,112416703.0,176.7332,1210080
2023-09-08,AAPL,178.35,180.239,177.79,178.18,65402066.0,179.0663,755389
2023-09-11,AAPL,180.07,180.3,177.34,179.36,58953052.0,178.8465,722430
2023-09-12,AAPL,179.49,180.13,174.82,176.3,90316192.0,176.7048,937419
2023-09-13,AAPL,176.51,177.3,173.98,174.21,84267928.0,175.0352,835150
2023-09-14,AAPL,174.0,176.1,173.58,175.74,60345757.0,175.3715,641017
2023-09-15,AAPL,176.48,176.495,173.82,175.01,109259461.0,175.0843,729794
2023-09-18,AAPL,176.48,179.38,176.17,177.97,67257573.0,177.8915,731278
2023-09-19,AAPL,177.52,179.63,177.13,179.07,51826941.0,178.4293,524402
2023-09-20,AAPL,179.26,179.695,175.4,175.49,58436181.0,176.9653,600225
2023-09-21,AAPL,174.55,176.3,173.86,173.93,62449116.0,174.8619,631478
2023-09-22,AAPL,174.67,177.079,174.05,174.79,56688985.0,175.4667,606168
2023-09-25,AAPL,174.2,176.97,174.15,176.08,46172740.0,175.6665,564218
2023-09-26,AAPL,174.82,175.2,171.66,171.96,64548945.0,172.7156,688340
2023-09-27,AAPL,172.62,173.04,169.05,170.43,66920708.0,170.5335,707850
2023-09-28,AAPL,169.34,172.03,167.62,170.69,56294419.0,170.297,618584
2023-09-29,AAPL,172.02,173.07,170.341,171.21,51861083.0,171.5997,535134
2023-10-02,AAPL,171.22,174.3,170.93,173.75,52156935.0,173.2879,617249
2023-10-03,AAPL,172.255,173.63,170.82,172.4,49594613.0,172.1342,542569
2023-10-04,AAPL,171.09,174.21,170.97,173.66,53006286.0,172.9437,560975
2023-10-05,AAPL,173.79,175.45,172.68,174.91,48527918.0,174.2297,509175
2023-10-06,AAPL,173.8,177.99,173.18,177.49,57266675.0,176.3366,593944
2023-10-09,AAPL,176.81,179.05,175.8,178.99,42344772.0,177.8683,518256
2023-10-10,AAPL,178.1,179.72,177.95,178.39,43698019.0,178.6901,524939
2023-10-11,AAPL,178.2,179.85,177.6,179.8,47544848.0,178.9503,503477
2023-10-12,AAPL,180.07,182.34,179.04,180.71,56743119.0,180.9482,616891
2023-10-13,AAPL,181.42,181.93,178.14,178.85,51412082.0,179.4154,531441
2023-10-16,AAPL,176.75,179.075,176.51,178.72,52516984.0,178.1478,632605
2023-10-17,AAPL,176.645,178.42,174.8,177.15,57549350.0,176.8623,592323
2023-10-18,AAPL,175.58,177.575,175.11,175.84,54764375.0,176.3501,540187
2023-10-19,AAPL,176.04,177.84,175.19,175.46,59192863.0,176.215,560260
2023-10-20,AAPL,175.31,175.42,172.64,172.88,64211828.0,173.7459,600318
2023-10-23,AAPL,170.91,174.01,169.93,173.0,55980109.0,172.3829,639616
2023-10-24,AAPL,173.05,173.67,171.45,173.44,43816644.0,172.7333,530406
2023-10-25,AAPL,171.88,173.06,170.65,171.1,57156962.0,171.4932,610143
2023-10-26,AAPL,170.37,171.3775,165.67,166.89,70625258.0,167.5944,815217
2023-10-27,AAPL,166.91,168.96,166.83,168.22,58257129.0,167.9072,609511
2023-10-30,AAPL,169.02,171.17,168.87,170.29,51239218.0,170.0788,628258
2023-10-31,AAPL,169.35,170.9,167.9,170.77,44846017.0,169.9252,509879
2023-11-01,AAPL,171.0,174.23,170.12,173.97,56934906.0,172.6187,633476
2023-11-02,AAPL,175.52,177.78,175.46,177.57,77292052.0,176.6794,805046
2023-11-03,AAPL,174.24,176.82,173.35,176.65,79829246.0,175.5751,858038
2023-11-06,AAPL,176.38,179.43,176.21,179.23,63841310.0,178.5589,678103
2023-11-07,AAPL,179.18,182.44,178.97,181.82,70529966.0,181.2627,653779
2023-11-08,AAPL,182.35,183.45,181.59,182.89,49340282.0,182.6566,542421
2023-11-09,AAPL,182.96,184.12,181.81,182.41,53631840.0,182.912,545657
2023-11-10,AAPL,183.97,186.565,183.53,186.4,66177922.0,185.4104,610938
2023-11-13,AAPL,185.82,186.03,184.21,184.8,43627519.0,184.8317,530407
2023-11-14,AAPL,187.7,188.11,186.3,187.44,60108378.0,187.2038,609218
2023-11-15,AAPL,187.845,189.5,187.78,188.01,53608999.0,188.4191,564159
2023-11-16,AAPL,189.57,190.96,188.65,189.71,54412915.0,189.7109,620748
2023-11-17,AAPL,190.25,190.38,188.57,189.69,50737404.0,189.6022,510217
2023-11-20,AAPL,189.89,191.905,189.88,191.45,46538614.0,191.2984,554014
2023-11-21,AAPL,191.41,191.52,189.74,190.64,38134485.0,190.51,450749
2023-11-22,AAPL,191.49,192.93,190.825,191.31,39630011.0,191.7223,463560
2023-11-24,AAPL,190.87,190.9,189.25,189.97,24018404.0,189.7899,335946
2023-11-27,AAPL,189.92,190.67,188.9,189.79,40456609.0,189.7974,508895
2023-11-28,AAPL,189.78,191.08,189.4,190.4,38415419.0,190.165,458154
2023-11-29,AAPL,190.9,192.09,188.97,189.37,43014224.0,189.9974,493064
2023-11-30,AAPL,189.84,190.32,188.19,189.95,48744366.0,189.337,486786
2023-12-01,AAPL,190.33,191.56,189.23,191.24,45676673.0,190.8613,515537
2023-12-04,AAPL,189.98,190.05,187.4511,189.43,43389519.0,188.916,587461
2023-12-05,AAPL,190.21,194.4,190.18,193.42,66628398.0,193.1715,700669
2023-12-06,AAPL,194.45,194.76,192.11,192.32,41055862.0,192.8014,491436
2023-12-07,AAPL,193.63,195.0,193.59,194.27,47413955.0,194.3967,495048
2023-12-08,AAPL,194.2,195.99,193.67,195.71,53383658.0,195.1638,538968
2023-12-11,AAPL,193.11,193.49,191.42,193.18,60943699.0,192.7089,691172
2023-12-12,AAPL,193.08,194.72,191.721,194.71,52696900.0,193.7834,510768
2023-12-13,AAPL,195.09,198.0,194.85,197.96,70404183.0,196.9085,672552
