timestamp,ticker,open,high,low,close,volume,vwap,transactions
2022-08-31,SPY,399.93,401.24,395.04,395.18,75752871.0,397.2118,504189
2022-09-01,SPY,392.89,396.78,390.04,396.42,78635284.0,393.0494,597629
2022-09-02,SPY,400.28,401.555,390.33,392.24,99632149.0,395.3788,642566
2022-09-06,SPY,393.13,394.12,388.42,390.76,76395050.0,391.2617,559124
2022-09-07,SPY,390.43,398.59,390.2,397.78,70764232.0,395.2707,489055
2022-09-08,SPY,395.39,400.86,394.12,400.38,80821681.0,398.3136,553637
2022-09-09,SPY,402.74,407.51,402.46,406.6,76506918.0,405.4837,484758
2022-09-12,SPY,408.78,411.73,408.46,410.97,69227012.0,410.1579,491335
2022-09-13,SPY,401.83,403.1,391.92,393.1,122922881.0,398.8397,794560
2022-09-14,SPY,394.47,396.2,391.12,394.6,85023747.0,393.8378,542477
2022-09-15,SPY,392.96,395.96,388.78,390.12,86700840.0,392.0139,609219
2022-09-16,SPY,384.14,386.25,382.11,385.56,103024319.0,384.6004,673814
2022-09-19,SPY,382.26,388.55,382.1784,388.55,73278490.0,386.239,495869
2022-09-20,SPY,385.06,386.12,381.195,384.09,77197482.0,384.1447,559046
2022-09-21,SPY,386.11,389.31,377.38,377.39,106746554.0,383.1166,815174
2022-09-22,SPY,376.58,378.3,373.44,374.22,89472641.0,375.3314,634128
2022-09-23,SPY,370.58,370.62,363.29,367.95,121656933.0,367.5728,845102
2022-09-26,SPY,366.41,370.21,363.0299,364.31,92561244.0,365.9243,638376
2022-09-27,SPY,368.02,370.4,360.87,363.38,108095972.0,364.5685,778813
2022-09-28,SPY,364.38,372.3,362.6,370.53,110524217.0,367.9224,711995
2022-09-29,SPY,366.81,367.11,359.7,362.79,112936695.0,362.804,794132
2022-09-30,SPY,361.8,365.91,357.04,357.18,152793243.0,360.6607,854532
2022-10-03,SPY,361.08,368.55,359.21,366.61,89746479.0,364.712,622492
2022-10-04,SPY,372.4,378.0,366.5677,377.97,103602775.0,375.7279,688740
2022-10-05,SPY,373.39,379.46,370.95,377.09,88065669.0,375.4577,583907
2022-10-06,SPY,375.62,378.72,372.68,373.2,82333516.0,374.9031,585047
2022-10-07,SPY,368.97,373.2933,360.94,362.79,107759998.0,365.0618,669267
2022-10-10,SPY,363.96,364.21,357.67,360.02,76042765.0,360.7481,597678
2022-10-11,SPY,358.235,363.03,355.71,357.74,92482785.0,358.7227,694969
2022-10-12,SPY,358.17,359.8179,356.3,356.56,76991799.0,358.0018,552830
2022-10-13,SPY,349.205,367.51,348.11,365.97,147224518.0,359.7938,1116014
2022-10-14,SPY,368.55,370.26,356.96,357.63,123575113.0,361.3654,824684
2022-10-17,SPY,364.01,367.9799,357.2808,366.82,93168231.0,365.9575,613077
2022-10-18,SPY,375.13,375.45,367.52,371.13,97139850.0,371.1249,678096
2022-10-19,SPY,368.99,371.85,365.55,368.5,79717863.0,368.6657,534020
2022-10-20,SPY,368.03,372.67,364.61,365.41,88283087.0,367.7129,637987
2022-10-21,SPY,365.12,374.8,363.54,374.29,130882479.0,369.8637,722879
2022-10-24,SPY,375.89,380.06,373.11,378.87,85416407.0,377.3659,627082
2022-10-25,SPY,378.79,385.25,378.671,384.92,78833848.0,382.9919,599906
2022-10-26,SPY,381.62,387.58,381.35,382.02,103906848.0,383.8749,659893
2022-10-27,SPY,383.07,385.0,379.33,379.98,81971756.0,381.3414,602262
2022-10-28,SPY,379.87,389.52,379.68,389.02,100301958.0,385.6367,600450
2022-10-31,SPY,386.44,388.4,385.26,386.21,96443258.0,386.8624,593416
2022-11-01,SPY,390.14,390.39,383.29,384.52,85203598.0,385.578,542402
2022-11-02,SPY,383.9,388.63,374.76,374.87,126990356.0,381.5983,896384
2022-11-03,SPY,371.465,374.2,368.79,371.01,87088515.0,372.1537,642144
2022-11-04,SPY,377.0,378.87,370.0,376.35,103479982.0,374.2332,705860
2022-11-07,SPY,377.71,380.57,375.53,379.95,68286947.0,378.3068,479700
2022-11-08,SPY,381.11,385.12,377.72,382.0,84441062.0,381.9423,602484
2022-11-09,SPY,379.93,381.14,373.61,374.13,78454648.0,377.1702,594797
2022-11-10,SPY,388.05,395.04,385.642,394.69,141455847.0,389.39,963919
2022-11-11,SPY,395.59,399.35,393.61,398.51,93839872.0,396.974,653288
2022-11-14,SPY,396.66,400.1799,394.83,395.12,71522915.0,397.6185,528088
2022-11-15,SPY,401.15,402.31,394.49,398.49,93153920.0,398.7872,751098
2022-11-16,SPY,396.78,397.78,394.79,395.45,68508454.0,396.0919,485119
2022-11-17,SPY,390.46,394.95,390.14,394.24,74426055.0,392.8118,499521
2022-11-18,SPY,397.74,397.81,393.04,396.03,92442751.0,395.404,525088
2022-11-21,SPY,394.64,395.82,392.66,394.59,51152189.0,394.533,401648
2022-11-22,SPY,396.63,400.07,395.1527,399.9,60420325.0,398.2376,416889
2022-11-23,SPY,399.55,402.93,399.31,402.42,67212628.0,401.5769,476623
2022-11-25,SPY,401.83,402.91,401.535,402.33,30545434.0,402.273,184647
2022-11-28,SPY,399.09,400.81,395.11,395.91,68021749.0,397.8797,441562
2022-11-29,SPY,396.05,397.3,393.3,395.23,52310039.0,395.1758,421324
2022-11-30,SPY,395.49,407.68,393.48,407.68,144105353.0,401.7814,814129
2022-12-01,SPY,408.77,410.0,404.75,407.38,75908170.0,407.3717,600441
2022-12-02,SPY,402.25,407.86,402.14,406.91,83492731.0,405.1101,574460
2022-12-05,SPY,403.95,404.93,398.17,399.59,77039815.0,401.4661,553484
2022-12-06,SPY,399.42,399.99,391.64,393.83,77048217.0,394.8485,613991
2022-12-07,SPY,392.94,395.64,391.97,393.16,65855396.0,393.4367,486278
2022-12-08,SPY,395.14,397.36,393.2684,396.24,60737912.0,395.7063,463709
2022-12-09,SPY,394.94,397.62,393.15,393.28,80793733.0,395.1955,485405
2022-12-12,SPY,394.11,398.95,393.412,398.95,73915035.0,396.2128,442289
2022-12-13,SPY,410.22,410.49,399.07,401.97,123649534.0,403.5676,894904
2022-12-14,SPY,401.61,405.5,396.31,399.4,107711349.0,401.1302,851105
2022-12-15,SPY,394.3,395.25,387.885,389.63,117015889.0,390.8991,851155
2022-12-16,SPY,385.18,386.575,381.04,383.27,119852952.0,383.747,746659
2022-12-19,SPY,383.47,383.82,378.28,380.02,79831403.0,380.603,521297
2022-12-20,SPY,379.23,382.23,377.85,380.54,73927240.0,380.6305,513482
2022-12-21,SPY,383.25,387.41,382.69,386.23,77836645.0,385.469,478297
2022-12-22,SPY,383.05,386.2134,374.77,380.72,100105855.0,379.6225,679688
2022-12-23,SPY,379.65,383.06,378.03,382.91,59827329.0,381.5261,441416
2022-12-27,SPY,382.79,383.15,379.65,381.4,51540780.0,381.7774,428996
2022-12-28,SPY,381.33,383.39,376.42,376.66,70911520.0,379.059,503138
2022-12-29,SPY,379.63,384.35,379.08,383.44,66470557.0,382.4267,481639
2022-12-30,SPY,380.64,382.58,378.43,382.43,84022205.0,381.2185,548975
2023-01-03,SPY,384.37,386.43,377.831,380.82,74850731.0,380.9576,590240
2023-01-04,SPY,383.18,385.88,380.0,383.76,85934098.0,383.1494,632808
2023-01-05,SPY,381.72,381.84,378.76,379.38,76275354.0,380.2625,530896
2023-01-06,SPY,382.61,389.25,379.4127,388.08,104052662.0,385.2463,687390
2023-01-09,SPY,390.37,393.7,387.67,387.86,73978071.0,390.3628,549428
2023-01-10,SPY,387.25,390.65,386.27,390.58,65298094.0,389.0824,471958
2023-01-11,SPY,392.23,395.6,391.38,395.52,68702980.0,393.3003,452701
2023-01-12,SPY,396.67,398.485,392.42,396.96,90145699.0,396.312,665042
2023-01-13,SPY,393.62,399.1,393.34,398.5,63853932.0,396.8377,468376
2023-01-17,SPY,398.48,400.23,397.06,397.77,62577281.0,398.1971,437653
2023-01-18,SPY,399.01,400.12,391.28,391.49,99495062.0,394.555,642978
2023-01-19,SPY,389.36,391.08,387.26,388.64,86601919.0,389.2674,548674
2023-01-20,SPY,390.1,396.04,388.38,395.88,91542126.0,392.5901,505912
2023-01-23,SPY,396.72,402.645,395.72,400.63,84178797.0,399.7705,568459
2023-01-24,SPY,398.88,401.15,397.64,400.2,59469411.0,399.9358,434102
2023-01-25,SPY,395.95,400.7,393.56,400.35,84684501.0,397.8551,583220
2023-01-26,SPY,403.13,404.92,400.03,404.75,72177425.0,402.6127,521281
2023-01-27,SPY,403.655,408.16,403.44,405.68,68249180.0,405.7891,496478
2023-01-30,SPY,402.8,405.13,400.28,400.59,74067618.0,402.2276,514522
2023-01-31,SPY,401.13,406.53,400.77,406.48,86655786.0,404.1605,512619
2023-02-01,SPY,405.211,413.67,402.35,410.8,101459155.0,407.863,833210
2023-02-02,SPY,414.86,418.31,412.88,416.78,101192713.0,415.5223,724694
2023-02-03,SPY,411.59,416.97,411.09,412.35,94577181.0,413.7699,665739
2023-02-06,SPY,409.79,411.29,408.1,409.83,60250025.0,409.9916,461542
2023-02-07,SPY,408.87,416.49,407.57,415.19,90721745.0,411.9917,695517
2023-02-08,SPY,413.13,414.53,409.93,410.65,76227462.0,411.9252,529228
2023-02-09,SPY,414.41,414.57,405.81,407.09,78564109.0,409.7962,566607
2023-02-10,SPY,405.86,408.44,405.01,408.04,70767615.0,407.0089,489777
2023-02-13,SPY,408.72,412.97,408.24,412.83,64903039.0,411.3867,426598
2023-02-14,SPY,411.24,415.05,408.511,412.64,87681813.0,412.1239,627801
2023-02-15,SPY,410.35,414.06,409.47,413.98,61368279.0,412.2614,427499
2023-02-16,SPY,408.79,412.91,408.14,408.28,76418169.0,410.3213,583412
2023-02-17,SPY,406.06,407.51,404.05,407.26,89196815.0,406.1332,562615
2023-02-21,SPY,403.06,404.16,398.82,399.09,82585674.0,401.1432,559126
2023-02-22,SPY,399.52,401.13,397.02,398.54,83500793.0,398.9103,568095
2023-02-23,SPY,401.56,402.2,396.25,400.66,96195399.0,399.6202,740995
2023-02-24,SPY,395.42,397.25,393.64,396.38,108122913.0,395.8063,755245
2023-02-27,SPY,399.87,401.29,396.75,397.73,80251136.0,398.6304,592300
2023-02-28,SPY,397.23,399.28,396.15,396.26,96350567.0,397.4209,600687
2023-03-01,SPY,395.41,396.69,393.38,394.74,99552823.0,395.137,699145
2023-03-02,SPY,392.68,398.69,392.33,397.81,85372726.0,395.4271,612511
2023-03-03,SPY,399.71,404.45,399.03,404.19,90119952.0,402.0592,645491
2023-03-06,SPY,405.05,407.45,404.01,404.47,72758446.0,405.4288,539396
2023-03-07,SPY,404.42,404.67,397.625,398.27,108161096.0,400.3811,776309
2023-03-08,SPY,398.39,399.71,396.59,398.92,74446632.0,398.2586,578076
2023-03-09,SPY,399.74,401.48,390.53,391.56,111830522.0,395.4294,849090
2023-03-10,SPY,390.99,393.16,384.32,385.91,189189896.0,388.3086,1386971
2023-03-13,SPY,381.81,390.39,380.65,385.36,157039967.0,386.0888,1390989
2023-03-14,SPY,390.5,393.45,387.05,391.73,149752354.0,390.2175,1032581
2023-03-15,SPY,385.89,389.49,383.71,389.28,172784933.0,387.1618,1334267
2023-03-16,SPY,386.82,396.47,386.29,396.11,143667640.0,392.991,999798
2023-03-17,SPY,393.22,394.4,388.55,389.99,140350911.0,391.2188,923761
2023-03-20,SPY,390.8,394.17,390.07,393.74,93055783.0,392.3553,725425
2023-03-21,SPY,397.24,399.41,395.58,398.91,91439734.0,397.0975,629615
2023-03-22,SPY,398.73,402.49,392.07,392.11,111699083.0,397.6029,874188
2023-03-23,SPY,395.09,399.29,390.35,393.17,119243819.0,394.5752,871933
2023-03-24,SPY,391.841,395.84,389.4,395.75,107397124.0,393.1119,808446
2023-03-27,SPY,398.12,398.92,395.56,396.49,74010408.0,396.9373,569544
2023-03-28,SPY,395.77,396.49,393.69,395.6,62871680.0,395.2598,494862
2023-03-29,SPY,399.925,401.6,398.68,401.35,77497876.0,399.8739,553838
2023-03-30,SPY,404.09,404.35,401.76,403.7,69726849.0,403.226,516342
2023-03-31,SPY,404.66,409.7,404.55,409.39,112024624.0,407.2633,696693
2023-04-03,SPY,408.85,411.37,408.44,410.95,67331097.0,410.0407,569790
2023-04-04,SPY,411.62,411.92,407.24,408.67,66526534.0,409.1942,537049
2023-04-05,SPY,407.91,408.7,405.88,407.6,64855243.0,407.3288,524247
2023-04-06,SPY,406.77,409.48,405.678,409.19,63743345.0,408.1019,482110
2023-04-10,SPY,406.61,409.69,405.97,409.61,63681042.0,408.081,468057
2023-04-11,SPY,410.26,411.18,408.92,409.72,59297945.0,410.0187,402951
2023-04-12,SPY,411.87,412.17,407.44,408.05,86413179.0,409.7065,639355
2023-04-13,SPY,409.18,413.84,407.9922,413.47,85785954.0,411.7177,566794
2023-04-14,SPY,412.81,415.09,410.06,412.46,78155845.0,412.2601,592878
2023-04-17,SPY,412.37,413.96,411.085,413.94,66321399.0,412.588,477976
2023-04-18,SPY,415.58,415.72,412.7802,414.21,63550097.0,414.0737,493080
2023-04-19,SPY,412.22,415.08,412.16,414.14,55227330.0,413.6631,420720
2023-04-20,SPY,411.21,413.7,410.27,411.88,75840359.0,412.017,546274
2023-04-21,SPY,412.19,412.68,410.17,412.2,73107422.0,411.763,480944
2023-04-24,SPY,411.99,413.07,410.6,412.63,64324595.0,412.081,463294
2023-04-25,SPY,410.58,411.16,406.02,406.08,96743071.0,408.2879,611557
2023-04-26,SPY,406.72,407.84,403.78,404.36,80447049.0,405.5996,571685
2023-04-27,SPY,407.0,412.69,406.74,412.41,92943619.0,410.1021,614868
2023-04-28,SPY,411.49,415.94,411.43,415.93,89433137.0,414.401,613090
2023-05-01,SPY,415.47,417.62,415.265,415.51,62012504.0,416.2071,502371
2023-05-02,SPY,414.77,414.82,407.82,410.84,103880184.0,411.0741,750842
2023-05-03,SPY,411.36,413.87,407.77,408.02,91531769.0,410.589,737915
2023-05-04,SPY,406.93,407.27,403.74,405.13,94831863.0,405.4896,716762
2023-05-05,SPY,408.91,413.72,408.64,412.63,87627791.0,411.2338,579189
2023-05-08,SPY,412.97,413.24,411.28,412.74,50046768.0,412.5119,422762
2023-05-09,SPY,411.13,412.09,410.6894,410.93,49215359.0,411.3562,385993
2023-05-10,SPY,413.88,414.535,408.87,412.85,96142922.0,411.9647,691578
2023-05-11,SPY,411.95,412.43,409.97,412.13,70147264.0,411.5263,530525
2023-05-12,SPY,413.42,413.64,409.07,411.59,70481548.0,411.1564,501017
2023-05-15,SPY,412.22,413.43,410.23,413.01,54289383.0,412.1201,427865
2023-05-16,SPY,411.86,412.815,410.24,410.25,57705495.0,411.3774,447536
2023-05-17,SPY,412.35,415.855,410.635,415.23,86786957.0,413.4302,585038
2023-05-18,SPY,414.9,419.67,414.67,419.23,97177195.0,417.1828,672492
2023-05-19,SPY,420.17,420.72,417.35,418.62,103793317.0,419.0232,642871
2023-05-22,SPY,418.64,420.39,417.35,418.79,60717899.0,419.037,493531
2023-05-23,SPY,417.08,418.722,413.68,414.09,86383493.0,415.8938,624936
2023-05-24,SPY,412.42,412.82,409.8795,411.09,89201678.0,411.2268,673413
2023-05-25,SPY,414.74,416.16,412.4101,414.65,90961606.0,413.9115,672404
2023-05-26,SPY,415.33,420.77,415.25,420.02,93829975.0,418.9092,627251
2023-05-30,SPY,422.03,422.58,418.735,420.18,72207960.0,420.4468,609041
2023-05-31,SPY,418.28,419.22,416.22,417.85,110782530.0,418.0147,665147
2023-06-01,SPY,418.09,422.92,416.79,421.82,88758018.0,420.466,653406
2023-06-02,SPY,424.5,428.74,423.95,427.92,91426171.0,426.8396,678309
2023-06-05,SPY,428.28,429.67,426.37,427.1,70168016.0,427.9902,551795
2023-06-06,SPY,426.67,428.5772,425.99,428.03,63706675.0,427.5845,491099
2023-06-07,SPY,428.44,429.62,426.11,426.55,85344025.0,427.3391,582566
2023-06-08,SPY,426.62,429.6,425.82,429.13,61952842.0,428.2953,473941
2023-06-09,SPY,429.96,431.99,428.87,429.9,85647268.0,430.2308,594919
2023-06-12,SPY,430.92,433.88,430.17,433.8,76256703.0,431.9566,523160
2023-06-13,SPY,435.32,437.33,434.63,436.66,95847204.0,436.0037,672837
2023-06-14,SPY,437.01,439.0612,433.59,437.18,100603680.0,436.7254,712267
2023-06-15,SPY,436.33,443.9,436.23,442.6,110195091.0,440.7065,748185
2023-06-16,SPY,443.02,443.6078,438.97,439.46,114165849.0,440.9745,631591
2023-06-20,SPY,437.45,438.37,435.03,437.18,75935359.0,437.1454,550937
2023-06-21,SPY,436.16,436.99,434.33,434.94,76840751.0,435.5649,551341
2023-06-22,SPY,433.95,436.62,433.6,436.51,70510175.0,435.4495,479201
2023-06-23,SPY,432.93,435.06,432.47,433.21,91981537.0,433.8539,553266
2023-06-26,SPY,432.62,434.61,431.19,431.44,72723560.0,432.5149,509725
2023-06-27,SPY,432.35,436.81,431.88,436.17,73064702.0,434.7153,497934
2023-06-28,SPY,435.05,437.44,434.41,436.39,75635976.0,435.7433,537350
2023-06-29,SPY,435.96,438.28,435.54,438.11,67882304.0,437.2627,474148
2023-06-30,SPY,441.44,444.3,441.11,443.28,104964019.0,442.744,596665
2023-07-03,SPY,442.92,444.08,442.63,443.79,32593378.0,443.5281,253680
2023-07-05,SPY,441.91,443.889,441.9,443.13,58418432.0,443.3129,415750
2023-07-06,SPY,439.42,440.1,437.06,439.66,80658302.0,439.1438,567512
2023-07-07,SPY,438.63,442.64,438.3,438.55,85434178.0,439.9317,530026
2023-07-10,SPY,438.18,439.84,437.585,439.66,62443501.0,438.8872,419235
2023-07-11,SPY,440.45,442.97,439.44,442.46,64463752.0,441.2254,455993
2023-07-12,SPY,446.39,447.4799,444.91,446.02,91895927.0,445.6589,585099
2023-07-13,SPY,447.9,450.38,447.45,449.56,71975241.0,448.5919,449367
2023-07-14,SPY,450.475,451.36,448.49,449.28,69695823.0,449.8199,484538
2023-07-17,SPY,449.13,451.93,449.08,450.84,52680221.0,450.4644,385755
2023-07-18,SPY,450.5,454.86,450.0484,454.19,80744448.0,453.2069,519350
2023-07-19,SPY,455.01,456.43,454.1119,455.2,65639688.0,455.3494,502903
2023-07-20,SPY,454.17,455.1,451.44,452.18,70575142.0,453.3022,532939
2023-07-21,SPY,453.96,454.165,452.17,452.18,70940618.0,452.9345,475415
2023-07-24,SPY,453.37,455.04,452.298,454.2,54043580.0,453.9232,400860
2023-07-25,SPY,453.92,456.735,453.87,455.44,54844740.0,455.3935,383333
2023-07-26,SPY,454.47,456.99,453.38,455.51,70897885.0,454.9956,527717
2023-07-27,SPY,459.02,459.44,451.55,452.49,92090375.0,455.3257,627050
2023-07-28,SPY,455.88,457.78,452.4918,456.92,80001790.0,456.2639,528393
2023-07-31,SPY,457.41,458.16,456.045,457.79,61970449.0,457.1754,438675
2023-08-01,SPY,456.27,457.25,455.49,456.48,55478674.0,456.4787,418011
2023-08-02,SPY,453.25,453.52,449.3499,450.13,93933369.0,451.4441,622257
2023-08-03,SPY,448.04,450.79,447.37,448.84,63910792.0,449.2049,486811
2023-08-04,SPY,450.72,452.895,446.27,446.81,100128902.0,449.0804,663138
2023-08-07,SPY,448.71,450.865,447.99,450.71,58328464.0,449.5693,445167
2023-08-08,SPY,448.08,450.6952,445.2705,448.75,71319824.0,447.539,527037
2023-08-09,SPY,449.03,449.1999,444.96,445.75,78789575.0,446.9664,559466
2023-08-10,SPY,448.19,451.7,444.7,445.91,93005495.0,447.5472,680008
2023-08-11,SPY,443.97,446.7007,443.345,445.65,68636902.0,445.2738,502512
2023-08-14,SPY,444.7,448.11,444.38,448.11,47825941.0,446.7275,404514
2023-08-15,SPY,446.27,446.64,442.3,442.89,75703284.0,444.2612,540997
2023-08-16,SPY,442.46,444.18,439.53,439.64,80107206.0,441.625,569003
2023-08-17,SPY,441.16,441.43,435.75,436.29,95711315.0,438.3366,582072
2023-08-18,SPY,433.37,437.57,433.01,436.5,97499400.0,435.5882,636957
2023-08-21,SPY,437.55,440.11,435.32,439.34,68703957.0,437.9719,524984
2023-08-22,SPY,441.18,441.18,437.57,438.15,65053111.0,438.8489,476081
2023-08-23,SPY,439.25,443.67,439.1,443.03,68441021.0,441.907,469242
2023-08-24,SPY,444.69,445.22,436.855,436.89,88351064.0,440.1433,584149
2023-08-25,SPY,438.68,441.3,435.0,439.97,102325103.0,438.7756,651732
2023-08-28,SPY,442.24,443.4,439.9728,442.76,61595393.0,442.0242,457438
2023-08-29,SPY,442.65,449.45,442.46,449.16,83077916.0,447.1582,560020
2023-08-30,SPY,449.51,451.67,448.78,451.01,69053911.0,450.6164,480797
2023-08-31,SPY,451.65,452.83,450.16,450.35,66084563.0,451.337,446690
2023-09-01,SPY,453.17,453.67,449.68,451.19,58944098.0,451.2518,444467
2023-09-05,SPY,450.73,451.06,449.17,449.24,54634810.0,450.0454,451483
2023-09-06,SPY,448.4,448.51,443.81,446.22,70758512.0,446.0414,535482
2023-09-07,SPY,443.11,445.55,442.75,444.85,70348426.0,444.5598,487842
2023-09-08,SPY,444.9,447.11,444.53,445.52,62068437.0,445.6915,405859
2023-09-11,SPY,448.24,448.77,446.4699,448.45,59977618.0,447.8462,432851
2023-09-12,SPY,446.95,448.53,445.39,445.99,67565422.0,446.7637,453018
2023-09-13,SPY,446.22,447.71,445.0793,446.51,60123672.0,446.5332,460624
2023-09-14,SPY,449.07,451.08,447.715,450.36,83133514.0,449.4353,508845
2023-09-15,SPY,447.14,447.48,442.92,443.37,111798734.0,444.9005,665592
2023-09-18,SPY,443.05,444.97,442.56,443.63,55752213.0,443.6503,412315
2023-09-19,SPY,442.68,443.29,439.94,442.71,66514648.0,441.9622,445858
2023-09-20,SPY,444.01,444.435,438.43,438.64,82472602.0,441.4311,507725
2023-09-21,SPY,435.7,435.97,431.23,431.39,102273826.0,433.7086,677709
2023-09-22,SPY,432.45,434.1,429.99,430.42,100829684.0,431.7374,637168
2023-09-25,SPY,429.17,432.27,428.72,432.23,70822134.0,430.9017,488030
2023-09-26,SPY,429.09,429.82,425.02,425.88,96130936.0,427.1501,633685
2023-09-27,SPY,427.09,427.67,422.29,426.05,104439847.0,425.4191,693410
2023-09-28,SPY,425.48,430.2499,424.87,428.52,91858308.0,427.8562,616074
2023-09-29,SPY,431.67,431.85,425.91,427.48,115111319.0,428.5102,745037
2023-10-02,SPY,426.62,428.6,424.46,427.31,83798599.0,426.3521,668258
2023-10-03,SPY,425.06,427.3729,420.18,421.59,103698607.0,422.3022,741554
2023-10-04,SPY,422.07,425.4299,420.56,424.66,87452518.0,423.1254,645252
2023-10-05,SPY,424.36,425.37,421.1701,424.5,70128794.0,423.5925,532996
2023-10-06,SPY,421.97,431.125,420.6,429.54,113213309.0,426.957,737825
2023-10-09,SPY,427.58,432.88,427.0101,432.29,80374362.0,430.3192,509696
2023-10-10,SPY,432.94,437.22,432.53,434.54,78499268.0,435.0224,559796
2023-10-11,SPY,435.64,436.58,433.18,436.32,62451736.0,435.16,452204
2023-10-12,SPY,436.95,437.335,431.23,433.66,80654230.0,434.4825,607471
2023-10-13,SPY,435.21,436.45,429.88,431.5,95201132.0,432.3429,665920
2023-10-16,SPY,433.82,437.14,433.57,436.04,75433194.0,435.645,540499
2023-10-17,SPY,432.81,438.14,432.45,436.02,75232708.0,435.3865,579310
2023-10-18,SPY,434.19,435.18,429.09,430.21,93559798.0,432.1327,691076
2023-10-19,SPY,430.95,432.82,425.725,426.43,121295457.0,428.955,880803
2023-10-20,SPY,425.98,426.54,421.08,421.19,122919874.0,423.4845,733329
2023-10-23,SPY,419.61,424.45,417.8,420.46,91840945.0,421.4107,668631
2023-10-24,SPY,422.65,424.82,420.74,423.63,78564239.0,423.0518,579422
2023-10-25,SPY,421.89,421.92,417.015,417.55,93911198.0,419.1266,753888
2023-10-26,SPY,416.45,417.325,411.6,412.55,115062041.0,414.172,846338
2023-10-27,SPY,414.19,414.6,409.21,410.68,107367671.0,411.5788,800489
2023-10-30,SPY,413.56,416.68,408.91,415.59,86560987.0,414.3338,637989
2023-10-31,SPY,416.18,418.53,414.21,418.2,79631900.0,416.8983,563414
2023-11-01,SPY,419.2,423.5,418.6499,422.66,98068115.0,420.8746,724431
2023-11-02,SPY,426.58,430.915,426.56,430.76,94838909.0,428.8097,639382
2023-11-03,SPY,433.14,436.29,433.01,434.69,99620775.0,434.4545,646999
2023-11-06,SPY,435.47,436.1498,433.68,435.69,67216066.0,435.0503,494714
2023-11-07,SPY,435.69,437.585,434.51,436.93,64256114.0,436.5304,488372
2023-11-08,SPY,437.55,438.09,434.87,437.25,61731027.0,436.8141,461553
2023-11-09,SPY,438.43,438.47,433.4,433.84,83071417.0,435.6292,622937
2023-11-10,SPY,435.98,440.93,433.8335,440.61,89558054.0,437.9898,585762
2023-11-13,SPY,439.23,441.33,438.42,440.19,52192568.0,440.0944,406679
2023-11-14,SPY,446.32,450.06,446.09,448.73,97130503.0,447.8699,653301
2023-11-15,SPY,450.11,451.38,448.8,449.68,77327573.0,450.0195,555373
2023-11-16,SPY,449.22,450.56,448.12,450.23,66654468.0,449.4747,507743
2023-11-17,SPY,450.24,451.42,449.29,450.79,83193902.0,450.5304,439852
2023-11-20,SPY,450.53,455.125,450.52,454.26,69614633.0,453.2957,488761
2023-11-21,SPY,453.1842,454.131,451.9599,453.27,49244639.0,453.0274,405390
2023-11-22,SPY,454.98,456.38,453.8895,455.02,59446573.0,455.0336,479662
2023-11-24,SPY,455.07,455.5,454.73,455.3,29667375.0,455.097,190767
2023-11-27,SPY,454.65,455.4901,454.0799,454.48,50412985.0,454.8288,400697
2023-11-28,SPY,454.08,456.27,453.5,454.93,62083811.0,454.7221,461129
2023-11-29,SPY,457.15,458.32,454.2,454.61,63140992.0,455.8178,455446
2023-11-30,SPY,455.48,456.76,453.34,456.4,79752700.0,455.1457,516017
2023-12-01,SPY,455.77,459.65,455.16,459.1,88983400.0,457.8696,606481
2023-12-04,SPY,455.6,459.1206,454.34,456.69,72430888.0,456.1909,538574
2023-12-05,SPY,455.26,457.59,454.87,456.6,69793469.0,456.3197,483241
2023-12-06,SPY,458.81,458.84,454.31,454.76,69124685.0,456.1309,465899
2023-12-07,SPY,456.91,458.9,456.29,458.23,66475446.0,457.6646,458077
2023-12-08,SPY,457.46,460.745,457.21,460.2,82769404.0,459.2764,525608
2023-12-11,SPY,459.69,462.17,459.47,461.99,64895247.0,460.922,461245
2023-12-12,SPY,461.63,464.2,460.6,464.1,68327617.0,462.9171,438135
2023-12-13,SPY,464.49,470.7599,464.12,470.5,93221960.0,467.5616,662495
2023-12-14,SPY,472.5,473.73,469.25,472.01,118424368.0,471.7115,713136
2023-12-15,SPY,469.49,470.7,467.4263,469.33,141553673.0,469.3495,669179
2023-12-18,SPY,470.98,472.98,469.8929,471.97,70375285.0,471.856,459240
2023-12-19,SPY,472.53,474.92,472.45,474.84,55261805.0,473.9772,416102
2023-12-20,SPY,473.96,475.895,467.82,468.26,102920959.0,471.6749,666863
2023-12-21,SPY,471.33,472.975,468.84,472.7,86136465.0,471.2265,600896
2023-12-22,SPY,473.86,475.38,471.7,473.65,67160419.0,473.7998,486178
2023-12-26,SPY,474.07,476.58,473.99,475.65,55386952.0,475.1113,348986
2023-12-27,SPY,475.44,476.66,474.89,476.51,67999311.0,475.7704,425536
2023-12-28,SPY,476.88,477.55,476.26,476.69,77158116.0,476.7747,374240
2023-12-29,SPY,476.49,477.03,473.3,475.31,122133149.0,475.3637,604831
2024-01-02,SPY,472.16,473.67,470.49,472.65,122985393.0,472.5097,657584
2024-01-03,SPY,470.43,471.19,468.17,468.79,103577866.0,469.8983,656569
2024-01-04,SPY,468.3,470.96,467.05,467.28,84202339.0,468.5539,536469
2024-01-05,SPY,467.49,470.44,466.43,467.92,86118913.0,468.0779,562579
2024-01-08,SPY,468.43,474.75,468.3,474.6,74667074.0,471.969,523805
